symbol,quarter_end_date,submission_date,window_label,promoter_pct,fii_pct,dii_pct,public_pct,source
AARTIDRUGS,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
AARTIIND,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ABB,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ABREL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ACC,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ACCELYA,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ACE,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ADANIENT,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ADANIPORTS,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ADANIPOWER,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ADOR,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ADSL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ADVANIHOTR,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
AEGISLOG,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
AGI,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
AHLUCONT,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
AIAENG,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
AJANTPHARM,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
AJMERA,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ALEMBICLTD,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ALICON,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ALKYLAMINE,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ALLCARGO,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ALLDIGI,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ALMONDZ,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ALPA,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ALPHAGEO,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
AMBICAAGAR,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
AMBIKCO,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
AMBUJACEM,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
AMDIND,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
AMJLAND,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
AMRUTANJAN,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ANANTRAJ,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ANDHRAPAP,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ANDHRSUGAR,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ANTELOPUS,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ANTGRAPHIC,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
APARINDS,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
APCOTEXIND,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
APOLLOHOSP,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
APOLLOTYRE,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ARCHIDPLY,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ARCHIES,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ARE&M,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ARENTERP,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ARIES,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ARIHANT,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
AROGRANITE,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ARVIND,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ASAHIINDIA,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ASAL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ASHAPURMIN,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ASHIMASYN,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ASHOKLEY,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ASIANPAINT,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ASIANTILES,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ASTEC,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ASTRAL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ASTRAMICRO,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ASTRAZEN,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ATLANTAA,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ATLASCYCLE,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ATUL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
AURIONPRO,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
AUROPHARMA,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
AUTOAXLES,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
AVTNPL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
AXISBANK,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
AXISCADES,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BAGFILMS,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BAJAJ-AUTO,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BAJAJELEC,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BAJAJFINSV,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BAJAJHIND,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BAJAJHLDNG,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BAJFINANCE,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BALAJITELE,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BALAMINES,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BALKRISIND,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BALMLAWRIE,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BALPHARMA,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BALRAMCHIN,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BANARBEADS,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BANARISUG,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BANCOINDIA,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BANG,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BANKBARODA,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BANKINDIA,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BANSWRAS,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BASF,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BATAINDIA,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BATLIBOI,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BBL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BBOX,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BBTC,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BEARDSELL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BEL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BEML,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BEPL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BERGEPAINT,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BFUTILITIE,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BHARATFORG,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BHARATGEAR,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BHARATRAS,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BHARTIARTL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BHEL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BIL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BIMETAL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BIOCON,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BIOFILCHEM,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BIRLACORPN,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BIRLAMONEY,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BIRLANU,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BLBLIMITED,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BLKASHYAP,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BLUEDART,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BLUESTARCO,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BOMDYEING,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BOSCH-HCIL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BOSCHLTD,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BPCL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BPL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BRIGADE,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BRITANNIA,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BSL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BSOFT,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
BVCL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CANBK,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CANFINHOME,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CARBORUNIV,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CCCL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CCL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CEATLTD,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CELEBRITY,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CEMPRO,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CENTENKA,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CENTEXT,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CENTRALBK,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CENTUM,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CENTURYPLY,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CERA,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CESC,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CGPOWER,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CHAMBLFERT,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CHENNPETRO,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CHOLAFIN,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CIEINDIA,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CINEVISTA,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CIPLA,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
COFORGE,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
COLPAL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CONCOR,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CONSOFINVT,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CORALFINAC,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
COROMANDEL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
COSMOFIRST,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
COUNCODOS,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CREATIVEYE,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CREST,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CRISIL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CTE,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CUB,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CUBEXTUB,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CUMMINSIND,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
CYIENT,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
DABUR,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
DALMIASUG,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
DATAMATICS,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
DCBBANK,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
DCMSHRIRAM,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
DCW,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
DECCANCE,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
DEEPAKFERT,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
DELTACORP,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
DELTAMAGNT,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
DEN,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
DENORA,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
DHAMPURSUG,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
DHANBANK,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
DICIND,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
DIVISLAB,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
DLF,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
DLINKINDIA,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
DONEAR,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
DREDGECORP,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
DRREDDY,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
DVL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
DWARKESH,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
DYNAMATECH,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ECLERX,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
EDELWEISS,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
EICHERMOT,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
EIDPARRY,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
EIHAHOTELS,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
EIHOTEL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
EIMCOELECO,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
EKC,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ELECON,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ELECTCAST,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ELECTHERM,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ELGIEQUIP,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
EMAMILTD,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
EMBDL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
EMKAY,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ENERGYDEV,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ENGINERSIN,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ENIL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
EPL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ESABINDIA,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ESCORTS,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
EVEREADY,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
EXCELINDUS,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
EXIDEIND,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
EXPLEOSOL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
FACT,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
FDC,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
FEDERALBNK,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
FIEMIND,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
FINCABLES,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
FINPIPE,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
FMGOETZE,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
FORTIS,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
FOSECOIND,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
FSL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GABRIEL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GAEL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GAIL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GALLANTT,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GANDHITUBE,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GANESHHOU,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GARFIBRES,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GENESYS,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GENUSPOWER,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GEOJITFSL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GESHIP,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GFLLIMITED,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GHCL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GICHSGFIN,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GILLANDERS,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GILLETTE,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GINNIFILA,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GIPCL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GKWLIMITED,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GLAXO,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GLENMARK,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GLOBALVECT,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GLOBUSSPR,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GMBREW,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GMDCLTD,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GMRAIRPORT,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GNFC,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GOACARBON,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GODFRYPHLP,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GODREJCP,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GODREJIND,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GODREJPROP,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GOKEX,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GOKUL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GOLDIAM,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GPIL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GRANULES,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GRAPHITE,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GRASIM,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GREAVESCOT,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GREENPLY,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GRINDWELL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GSFC,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GTL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GTLINFRA,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GUFICBIO,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GUJALKALI,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GUJAPOLLO,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GVPIL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
GVT&D,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
HARRMALAYA,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
HAVELLS,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
HAVISHA,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
HBLENGINE,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
HCC,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
HCL-INSYS,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
HCLTECH,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
HDFCBANK,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
HEG,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
HEIDELBERG,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
HERITGFOOD,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
HEROMOTOCO,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
HGM,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
HGS,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
HIKAL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
HIMATSEIDE,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
HINDALCO,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
HINDCOMPOS,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
HINDOILEXP,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
HINDPETRO,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
HINDUNILVR,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
HINDZINC,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
HIRECT,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
HONAUT,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
HONDAPOWER,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
HSCL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
HTMEDIA,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
HUBTOWN,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
HUHTAMAKI,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ICDSLTD,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ICICIBANK,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ICIL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ICRA,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
IDBI,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
IDEA,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
IFBIND,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
IFCI,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
IGARASHI,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
IGL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
IGPL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
IIFL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
IMPAL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
INDBANK,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
INDHOTEL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
INDIACEM,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
INDIAGLYCO,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
INDIANB,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
INDIANCARD,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
INDIANHUME,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
INDNIPPON,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
INDOCO,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
INDORAMA,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
INDRAMEDCO,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
INDSWFTLAB,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
INDUSINDBK,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
INFOMEDIA,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
INFY,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
INGERRAND,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
INSECTICID,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
IOB,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
IOC,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
IPCALAB,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
IRB,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ITC,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
ITI,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
IVC,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
IVP,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
IZMO,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
J&KBANK,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
JAGRAN,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
JAGSNPHARM,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
JAICORPLTD,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
JAYAGROGN,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
JAYBARMARU,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
JAYNECOIND,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
JAYSREETEA,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
JBCHEPHARM,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
JBMA,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
JHS,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
JINDALPHOT,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
JINDALPOLY,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
JINDALSAW,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
JINDALSTEL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
JINDRILL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
JISLJALEQS,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
JKCEMENT,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
JKIL,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
JKLAKSHMI,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
JKPAPER,31-DEC-2009,,Q3FY10,0.0,,,0.0,master_only
