date,FII_OI_Net,DII_OI_Net,PRO_OI_Net,CLIENT_OI_Net,FII_OI_Delta,DII_OI_Delta,PRO_OI_Delta,CLIENT_OI_Delta,FII_OI_Delta_5D,FII_OI_Delta_20D,FII_OI_Delta_60D,DII_OI_Delta_5D,DII_OI_Delta_20D,DII_OI_Delta_60D,PRO_OI_Delta_5D,PRO_OI_Delta_20D,PRO_OI_Delta_60D,CLIENT_OI_Delta_5D,CLIENT_OI_Delta_20D,CLIENT_OI_Delta_60D,FII_Volume_Net,DII_Volume_Net,PRO_Volume_Net,CLIENT_Volume_Net,FII_Volume_5D,FII_Volume_20D,FII_Volume_60D,DII_Volume_5D,DII_Volume_20D,DII_Volume_60D,PRO_Volume_5D,PRO_Volume_20D,PRO_Volume_60D,CLIENT_Volume_5D,CLIENT_Volume_20D,CLIENT_Volume_60D,FII_Derivatives_Net,FPI_net_cr,FPI_flow_5D,FPI_flow_20D,FPI_flow_60D,MF_net_cr,MF_flow_5D,MF_flow_20D,MF_flow_60D,INSURANCE_net_cr,INSURANCE_flow_5D,INSURANCE_flow_20D,INSURANCE_flow_60D,RETAIL_net_cr,RETAIL_flow_5D,RETAIL_flow_20D,RETAIL_flow_60D,FII_flow_score,DII_flow_score,PRO_flow_score,CLIENT_flow_score,FPI_flow_score,MF_flow_score,INSURANCE_flow_score,RETAIL_flow_score
2019-02-14,349021.0,-927582.0,22332.0,556229.0,-46087.0,18776.0,1617.0,25694.0,-72044.0,88486.0,75866.0,15493.0,7496.0,10854.0,12027.0,-12788.0,-42319.0,44524.0,-83194.0,-44401.0,-46087.0,18776.0,1617.0,25694.0,-72044.0,99099.0,69445.0,15493.0,-30561.0,-120695.0,12027.0,-13887.0,-13993.0,44524.0,-54651.0,65243.0,-600.0,,,,,,,,,,,,,,,,,25.96,12.31,-17.68,-35.86,,,,
2019-02-15,337013.0,-918724.0,23064.0,558647.0,-12008.0,8858.0,732.0,2418.0,-64411.0,73742.0,80045.0,25173.0,22949.0,36761.0,8120.0,-14076.0,-51797.0,31118.0,-82615.0,-65009.0,-12008.0,8858.0,732.0,2418.0,-64411.0,84355.0,73624.0,25173.0,-15108.0,-94788.0,8120.0,-15175.0,-23471.0,31118.0,-54072.0,44635.0,1208.0,,,,,,,,,,,,,,,,,19.95,22.97,-19.73,-35.74,,,,
2019-02-18,331253.0,-917718.0,26856.0,559609.0,-5760.0,1006.0,3792.0,962.0,-65305.0,58691.0,49827.0,30231.0,29594.0,28531.0,4551.0,-7293.0,-18997.0,30523.0,-80992.0,-59361.0,-5760.0,1006.0,3792.0,962.0,-65305.0,69304.0,43406.0,30231.0,-8463.0,-103018.0,4551.0,-8392.0,9329.0,30523.0,-52449.0,50283.0,447.0,,,,,,,,,,,,,,,,,13.67,27.46,-7.65,-34.97,,,,
2019-02-19,348377.0,-914281.0,19305.0,546599.0,17124.0,3437.0,-7551.0,-13010.0,-46623.0,69312.0,66295.0,37388.0,31710.0,31734.0,484.0,-17085.0,-27228.0,8751.0,-83937.0,-70801.0,17124.0,3437.0,-7551.0,-13010.0,-46623.0,79925.0,59874.0,37388.0,-6347.0,-99815.0,484.0,-18184.0,1098.0,8751.0,-55394.0,38843.0,5336.0,,,,,,,,,,,,,,,,,18.37,28.74,-24.8,-36.52,,,,
2019-02-20,363070.0,-921888.0,10294.0,548524.0,14693.0,-7607.0,-9011.0,1925.0,-32038.0,89063.0,95478.0,24470.0,25504.0,10964.0,-10421.0,-25978.0,-37939.0,17989.0,-88589.0,-68503.0,14693.0,-7607.0,-9011.0,1925.0,-32038.0,99681.0,89459.0,24470.0,-12377.0,-119951.0,-10421.0,-27177.0,-9796.0,17989.0,-60127.0,40288.0,5895.0,,,,,,,,,,,,,,,,,26.99,24.1,-40.51,-38.9,,,,
2019-02-21,363727.0,-922278.0,15676.0,542875.0,657.0,-390.0,5382.0,-5649.0,14706.0,83741.0,96445.0,5304.0,17934.0,4328.0,-6656.0,-7656.0,-50618.0,-13354.0,-94019.0,-50155.0,657.0,-390.0,5382.0,-5649.0,14706.0,94359.0,90656.0,5304.0,-19947.0,-126587.0,-6656.0,-8855.0,-22673.0,-13354.0,-65557.0,58604.0,6657.0,,,,,,,,,,,,,,,,,24.77,18.49,-7.33,-41.67,,,,
2019-02-22,352141.0,-930377.0,25152.0,553084.0,-11586.0,-8099.0,9476.0,10209.0,15128.0,60618.0,944.0,-11653.0,20026.0,-766.0,2088.0,-3024.0,-17444.0,-5563.0,-77620.0,17266.0,-11586.0,-8099.0,9476.0,10209.0,15128.0,71236.0,24309.0,-11653.0,-17855.0,-80874.0,2088.0,-4223.0,-24802.0,-5563.0,-49158.0,81367.0,-12457.0,,,,,,,,,,,,,,,,,14.81,19.79,1.38,-32.94,,,,
2019-02-25,337848.0,-927143.0,20270.0,569025.0,-14293.0,3234.0,-4882.0,15941.0,6595.0,38491.0,-14847.0,-9425.0,14253.0,14012.0,-6586.0,-2297.0,-22445.0,9416.0,-50447.0,23280.0,-14293.0,3234.0,-4882.0,15941.0,6595.0,49109.0,8518.0,-9425.0,-23628.0,-66096.0,-6586.0,-3496.0,-29803.0,9416.0,-21985.0,87381.0,-16281.0,,,,,,,,,,,,,,,,,5.23,15.44,3.09,-18.5,,,,
2019-02-26,344620.0,-917477.0,8584.0,564273.0,6772.0,9666.0,-11686.0,-4752.0,-3757.0,53626.0,-21490.0,-3196.0,23949.0,29086.0,-10721.0,-12049.0,-27847.0,17674.0,-65526.0,20251.0,6772.0,9666.0,-11686.0,-4752.0,-3757.0,64244.0,1875.0,-3196.0,-13932.0,-51022.0,-10721.0,-13248.0,-35205.0,17674.0,-37064.0,84352.0,15492.0,,,,,,,,,,,,,,,,,11.78,22.24,-14.8,-26.29,,,,
2019-02-27,355487.0,-911668.0,3133.0,553048.0,10867.0,5809.0,-5451.0,-11225.0,-7583.0,79044.0,300.0,10220.0,26652.0,26837.0,-7161.0,-18789.0,-34521.0,4524.0,-86907.0,7384.0,10867.0,5809.0,-5451.0,-11225.0,-7583.0,89662.0,23665.0,10220.0,-11229.0,-53271.0,-7161.0,-19988.0,-41879.0,4524.0,-58445.0,71485.0,5776.0,,,,,,,,,,,,,,,,,22.81,23.99,-27.2,-37.31,,,,
2019-02-28,395645.0,-900183.0,-2049.0,506587.0,40158.0,11485.0,-5182.0,-46461.0,31918.0,80176.0,78681.0,22095.0,25054.0,31695.0,-17725.0,-33322.0,-44611.0,-36288.0,-71908.0,-65765.0,24198.0,-28962.0,-2181.0,6945.0,15958.0,64216.0,86086.0,-18352.0,-15393.0,-88860.0,-14724.0,-30321.0,-48968.0,17118.0,-18502.0,51742.0,11321.0,,,,,,,,,,,,,,,,,23.33,22.62,-54.0,-29.29,,,,
2019-03-01,395232.0,-901301.0,-6149.0,512218.0,-413.0,-1118.0,-4100.0,5631.0,43091.0,40406.0,120978.0,29076.0,25838.0,14875.0,-31301.0,-31424.0,-51705.0,-40866.0,-34820.0,-84148.0,-413.0,-1118.0,-4100.0,5631.0,27131.0,24446.0,128383.0,-11371.0,-14609.0,-105680.0,-28300.0,-28423.0,-56062.0,12540.0,18586.0,33359.0,-2953.0,,,,,,,,,,,,,,,,,6.13,22.99,-49.97,-9.77,,,,
2019-03-05,405838.0,-894639.0,-7663.0,496464.0,10606.0,6662.0,-1514.0,-15754.0,67990.0,53986.0,116357.0,32504.0,33870.0,18439.0,-27933.0,-28568.0,-52111.0,-72561.0,-59288.0,-82685.0,10606.0,6662.0,-1514.0,-15754.0,52030.0,38026.0,123762.0,-7943.0,-6577.0,-102116.0,-24932.0,-25567.0,-56468.0,-19155.0,-5882.0,34822.0,10427.0,,,,,,,,,,,,,,,,,12.04,28.68,-44.33,-22.48,,,,
2019-03-06,411913.0,-884285.0,-7491.0,479863.0,6075.0,10354.0,172.0,-16601.0,67293.0,60063.0,147311.0,33192.0,46481.0,32552.0,-16075.0,-36650.0,-61314.0,-84410.0,-69894.0,-118549.0,6075.0,10354.0,172.0,-16601.0,51333.0,44103.0,154716.0,-7255.0,6034.0,-88003.0,-13074.0,-33649.0,-65671.0,-31004.0,-16488.0,-1042.0,2057.0,,,,,,,,,,,,,,,,,14.68,37.74,-58.87,-27.85,,,,
2019-03-07,406719.0,-884039.0,-5888.0,483208.0,-5194.0,246.0,1603.0,3345.0,51232.0,7239.0,136514.0,27629.0,54168.0,34356.0,-9021.0,-18875.0,-50809.0,-69840.0,-42532.0,-120061.0,-5194.0,246.0,1603.0,3345.0,35272.0,-8721.0,143919.0,-12818.0,13721.0,-86199.0,-6020.0,-15874.0,-55166.0,-16434.0,10874.0,-2554.0,-9285.0,,,,,,,,,,,,,,,,,-8.23,43.14,-25.53,-13.38,,,,
2019-03-08,383328.0,-876319.0,-1387.0,494378.0,-23391.0,7720.0,4501.0,11170.0,-12317.0,-37737.0,125433.0,23864.0,66756.0,55092.0,662.0,-11692.0,-64249.0,-12209.0,-17327.0,-116276.0,-23391.0,7720.0,4501.0,11170.0,-12317.0,-53697.0,132838.0,23864.0,26309.0,-65463.0,662.0,-8691.0,-68606.0,-12209.0,36079.0,1231.0,-19590.0,,,,,,,,,,,,,,,,,-27.63,52.02,-12.08,-0.12,,,,
2019-03-11,395734.0,-871135.0,-6127.0,481528.0,12406.0,5184.0,-4740.0,-12850.0,502.0,-5690.0,104596.0,30166.0,72762.0,61568.0,22.0,-21071.0,-62376.0,-30690.0,-46001.0,-103788.0,12406.0,5184.0,-4740.0,-12850.0,502.0,-21650.0,112001.0,30166.0,32315.0,-58987.0,22.0,-18070.0,-66733.0,-30690.0,7405.0,13719.0,14186.0,,,,,,,,,,,,,,,,,-13.62,55.92,-29.44,-15.01,,,,
2019-03-12,418426.0,-867616.0,-18197.0,467387.0,22692.0,3519.0,-12070.0,-14141.0,12588.0,21868.0,115477.0,27023.0,80333.0,68584.0,-10534.0,-40502.0,-68500.0,-29077.0,-61699.0,-115561.0,22692.0,3519.0,-12070.0,-14141.0,12588.0,5908.0,122882.0,27023.0,39886.0,-51971.0,-10534.0,-37501.0,-72857.0,-29077.0,-8293.0,1946.0,3849.0,,,,,,,,,,,,,,,,,-1.57,60.88,-65.03,-23.08,,,,
2019-03-13,426902.0,-863620.0,-16078.0,452796.0,8476.0,3996.0,2119.0,-14591.0,14989.0,31902.0,127940.0,20665.0,88049.0,77937.0,-8587.0,-34899.0,-71425.0,-27067.0,-85052.0,-134452.0,8476.0,3996.0,2119.0,-14591.0,14989.0,15942.0,135345.0,20665.0,47602.0,-42618.0,-8587.0,-31898.0,-75782.0,-27067.0,-31646.0,-16945.0,-14863.0,,,,,,,,,,,,,,,,,2.86,65.76,-54.48,-35.09,,,,
2019-03-14,435443.0,-867186.0,-14200.0,445943.0,8541.0,-3566.0,1878.0,-6853.0,28724.0,40335.0,148525.0,16853.0,79172.0,81469.0,-8312.0,-34915.0,-82613.0,-37265.0,-84592.0,-147381.0,8541.0,-3566.0,1878.0,-6853.0,28724.0,24375.0,155930.0,16853.0,38725.0,-39086.0,-8312.0,-31914.0,-86970.0,-37265.0,-31186.0,-29874.0,3283.0,,,,,,,,,,,,,,,,,6.58,58.63,-54.46,-34.61,,,,
2019-03-15,419064.0,-867105.0,-3676.0,451717.0,-16379.0,81.0,10524.0,5774.0,35736.0,70043.0,125574.0,9214.0,60477.0,78236.0,-2289.0,-26008.0,-66685.0,-42661.0,-104512.0,-137125.0,-16379.0,81.0,10524.0,5774.0,35736.0,54083.0,132979.0,9214.0,20030.0,-42319.0,-2289.0,-23007.0,-71042.0,-42661.0,-51106.0,-19618.0,-40221.0,,,,,,,,,,,,,,,,,19.55,44.66,-38.3,-44.7,,,,
2019-03-18,416263.0,-868696.0,-5896.0,458327.0,-2801.0,-1591.0,-2220.0,6610.0,20529.0,79250.0,124616.0,2439.0,50028.0,81754.0,231.0,-28960.0,-62973.0,-23201.0,-100320.0,-143399.0,-3205.3332999999984,-1244.8333300000013,-2175.5,6625.666600000055,20124.67,62885.67,131616.67,2785.17,9927.17,-38454.83,275.5,-25914.5,-67285.5,-23185.33,-46898.33,-25876.33,-12938.0,,,,,,,,,,,,,,,,,23.64,36.82,-44.1,-42.3,,,,
2019-03-19,408021.0,-861326.0,-5226.0,458531.0,-8242.0,7370.0,670.0,204.0,-10405.0,76768.0,134280.0,6290.0,56392.0,78240.0,12971.0,-32082.0,-59271.0,-8856.0,-101078.0,-153249.0,-7656.0,6863.0,657.0,136.0,-10223.33,60989.67,141866.67,6129.17,15784.17,-42475.83,13002.5,-29049.5,-63596.5,-8908.33,-47724.33,-35794.33,-11757.0,,,,,,,,,,,,,,,,,22.78,41.08,-49.99,-42.61,,,,
2019-03-20,390161.0,-858100.0,6886.0,461053.0,-17860.0,3226.0,12112.0,2522.0,-36741.0,41784.0,119792.0,5520.0,56181.0,64608.0,22964.0,-12419.0,-32426.0,8257.0,-85546.0,-151974.0,-17860.0,3226.0,12112.0,2522.0,-36559.33,26005.67,127378.67,5359.17,15573.17,-56107.83,22995.5,-9386.5,-36751.5,8204.67,-32192.33,-34519.33,-19352.0,,,,,,,,,,,,,,,,,7.7,40.6,-13.67,-34.56,,,,
2019-03-22,367329.0,-854721.0,15060.0,472332.0,-22832.0,3379.0,8174.0,11279.0,-68114.0,4259.0,106850.0,12465.0,67167.0,61861.0,29260.0,4766.0,-25480.0,26389.0,-76192.0,-143231.0,-22832.0,3379.0,8174.0,11279.0,-67932.33,-11519.33,114436.67,12304.17,26559.17,-58854.83,29291.5,7798.5,-29805.5,26336.67,-22838.33,-25776.33,-32566.0,,,,,,,,,,,,,,,,,-8.67,48.07,18.41,-29.68,,,,
2019-03-25,358017.0,-857092.0,8932.0,490143.0,-9312.0,-2371.0,-6128.0,17811.0,-61047.0,-5710.0,75462.0,10013.0,65186.0,33499.0,12608.0,-6744.0,-29809.0,38426.0,-52732.0,-79152.0,-9312.0,-2371.0,-6128.0,17811.0,-60865.33,-21488.33,70296.67,9852.17,24578.17,-45165.83,12639.5,-3711.5,-27875.5,38373.67,621.67,2744.67,-9935.0,,,,,,,,,,,,,,,,,-12.94,46.23,-3.42,-17.43,,,,
2019-03-26,320387.0,-859054.0,19486.0,519181.0,-37630.0,-1962.0,10554.0,29038.0,-95876.0,-31754.0,14468.0,9642.0,71323.0,46473.0,25382.0,-5666.0,-15526.0,60854.0,-33903.0,-45415.0,-37630.0,-1962.0,10554.0,29038.0,-95290.0,-47532.33,9302.67,9135.0,30715.17,-32191.83,25369.0,-2633.5,-13592.5,60786.0,19450.67,36481.67,-10133.0,,,,,,,,,,,,,,,,,-24.28,50.16,-1.63,-7.64,,,,
2019-03-27,347419.0,-868270.0,16461.0,504390.0,27032.0,-9216.0,-3025.0,-14791.0,-60602.0,9571.0,36217.0,-6944.0,58873.0,40954.0,21687.0,-3809.0,-12493.0,45859.0,-64635.0,-64678.0,27032.0,-9216.0,-3025.0,-14791.0,-60602.0,-6207.33,31051.67,-6944.0,18265.17,-37710.83,21687.0,-776.5,-10559.5,45859.0,-11281.33,17218.67,5389.0,,,,,,,,,,,,,,,,,-5.86,40.96,1.66,-23.48,,,,
2019-03-28,379964.0,-849583.0,19112.0,450507.0,32545.0,18687.0,2651.0,-53883.0,-10197.0,35344.0,77362.0,8517.0,67894.0,62036.0,12226.0,10528.0,-10686.0,-10546.0,-113766.0,-128712.0,44718.0,-14477.0,-12708.0,-17533.0,1976.0,31738.67,84369.67,-24647.0,-5877.83,-49792.83,-3133.0,-1798.5,-24111.5,25804.0,-24062.33,-10465.33,21790.0,,,,,,,,,,,,,,,,,5.67,46.99,28.87,-48.63,,,,
2019-03-29,379502.0,-860298.0,27918.0,452878.0,-462.0,-10715.0,8806.0,2371.0,12173.0,24015.0,106083.0,-5577.0,51370.0,42804.0,12858.0,24785.0,-11076.0,-19454.0,-100170.0,-137811.0,-462.0,-10715.0,8806.0,2371.0,24346.0,20409.67,113090.67,-38741.0,-22401.83,-69024.83,-2501.0,12458.5,-24501.5,16896.0,-10466.33,-19564.33,8024.0,,,,,,,,,,,,,,,,,0.71,35.1,55.91,-41.36,,,,
2019-04-01,394201.0,-858782.0,23927.0,440654.0,14699.0,1516.0,-3991.0,-12224.0,36184.0,-1444.0,145055.0,-1690.0,41401.0,46343.0,14995.0,25976.0,-13381.0,-49489.0,-65933.0,-178017.0,14699.0,1516.0,-3991.0,-12224.0,48357.0,10910.67,152062.67,-34854.0,8076.17,-65485.83,-364.0,10648.5,-26806.5,-13139.0,-29635.33,-59770.33,8560.0,,,,,,,,,,,,,,,,,-10.6,27.96,57.64,-23.57,,,,
2019-04-02,405565.0,-864567.0,13711.0,445291.0,11364.0,-5785.0,-10216.0,4637.0,85178.0,10333.0,160086.0,-5513.0,36734.0,47709.0,-5775.0,19860.0,-23845.0,-73890.0,-66927.0,-183950.0,11364.0,-5785.0,-10216.0,4637.0,97351.0,22687.67,167093.67,-38677.0,3409.17,-64119.83,-21134.0,4532.5,-37270.5,-37540.0,-30629.33,-65703.33,12054.0,,,,,,,,,,,,,,,,,-5.46,24.71,45.55,-23.89,,,,
2019-04-03,429529.0,-872615.0,6611.0,436475.0,23964.0,-8048.0,-7100.0,-8816.0,82110.0,23691.0,176211.0,-4345.0,22024.0,45473.0,-9850.0,14274.0,-31937.0,-67915.0,-59989.0,-189747.0,23964.0,-8048.0,-7100.0,-8816.0,94283.0,36045.67,183218.67,-37509.0,-11300.83,-66355.83,-25209.0,-1053.5,-45362.5,-31565.0,-23691.33,-71500.33,20465.0,,,,,,,,,,,,,,,,,0.37,14.41,34.56,-20.15,,,,
2019-04-04,430164.0,-880560.0,-3919.0,454315.0,635.0,-7945.0,-10530.0,17840.0,50200.0,18251.0,178468.0,-30977.0,3725.0,39084.0,-23031.0,3572.0,-33125.0,3808.0,-25548.0,-184427.0,635.0,-7945.0,-10530.0,17840.0,50200.0,30605.67,185475.67,-30977.0,-29599.83,-72744.83,-23031.0,-11755.5,-46550.5,3808.0,10749.67,-66180.33,-1903.0,,,,,,,,,,,,,,,,,-2.21,1.67,13.88,-2.37,,,,
2019-04-05,429394.0,-892934.0,-3927.0,467467.0,-770.0,-12374.0,-8.0,13152.0,49892.0,22675.0,181821.0,-32636.0,-8895.0,24955.0,-31845.0,1961.0,-37150.0,14589.0,-15741.0,-169626.0,-770.0,-12374.0,-8.0,13152.0,49892.0,35029.67,188828.67,-32636.0,-42219.83,-86873.83,-31845.0,-13366.5,-50575.5,14589.0,20556.67,-51379.33,-7988.0,,,,,,,,,,,,,,,,,-0.36,-7.08,10.71,2.65,,,,
2019-04-08,401371.0,-898837.0,14180.0,483286.0,-28023.0,-5903.0,18107.0,15819.0,7170.0,18043.0,142646.0,-40055.0,-22518.0,24824.0,-9747.0,15567.0,-17459.0,42632.0,-11092.0,-150011.0,-28023.0,-5903.0,18107.0,15819.0,7170.0,30397.67,149653.67,-40055.0,-55842.83,-87004.83,-9747.0,239.5,-30884.5,42632.0,25205.67,-31764.33,-17828.0,,,,,,,,,,,,,,,,,-2.54,-16.61,36.67,5.02,,,,
2019-04-09,393202.0,-908640.0,15379.0,500059.0,-8169.0,-9803.0,1199.0,16773.0,-12363.0,-2532.0,140920.0,-44073.0,-37505.0,23124.0,1668.0,21506.0,-25805.0,54768.0,18531.0,-138239.0,-8169.0,-9803.0,1199.0,16773.0,-12363.0,9822.67,147927.67,-44073.0,-70829.83,-88704.83,1668.0,6178.5,-39230.5,54768.0,54828.67,-19992.33,-2461.0,,,,,,,,,,,,,,,,,-11.83,-27.14,47.69,20.12,,,,
2019-04-10,368796.0,-917289.0,29260.0,519233.0,-24406.0,-8649.0,13881.0,19174.0,-60733.0,-49630.0,121685.0,-44674.0,-49673.0,16133.0,22649.0,47457.0,-4043.0,82758.0,51846.0,-133775.0,-24406.0,-8649.0,13881.0,19174.0,-60733.0,-37275.33,128692.67,-44674.0,-82997.83,-95695.83,22649.0,32129.5,-17468.5,82758.0,88143.67,-15528.33,-9615.0,,,,,,,,,,,,,,,,,-32.85,-35.66,95.43,36.97,,,,
2019-04-11,357780.0,-917560.0,30972.0,528808.0,-11016.0,-271.0,1712.0,9575.0,-72384.0,-69122.0,86414.0,-37000.0,-53940.0,17323.0,34891.0,47050.0,3559.0,74493.0,76012.0,-107296.0,-11016.0,-271.0,1712.0,9575.0,-72384.0,-56767.33,93421.67,-37000.0,-87264.83,-94505.83,34891.0,31722.5,-9866.5,74493.0,112309.67,10950.67,-12029.0,,,,,,,,,,,,,,,,,-41.4,-38.46,92.92,48.94,,,,
2019-04-12,345872.0,-919094.0,31362.0,541860.0,-11908.0,-1534.0,390.0,13052.0,-83522.0,-89571.0,82802.0,-26160.0,-51908.0,16200.0,35289.0,45562.0,879.0,74393.0,95917.0,-99881.0,-11908.0,-1534.0,390.0,13052.0,-83522.0,-77216.33,89809.67,-26160.0,-85232.83,-95628.83,35289.0,30234.5,-12546.5,74393.0,132214.67,18365.67,-7616.0,,,,,,,,,,,,,,,,,-50.31,-36.71,88.8,58.51,,,,
2019-04-15,342534.0,-911491.0,31966.0,536991.0,-3338.0,7603.0,604.0,-4869.0,-58837.0,-76530.0,81999.0,-12654.0,-44386.0,23587.0,17786.0,35642.0,-3154.0,53705.0,85274.0,-102432.0,-3338.0,7603.0,604.0,-4869.0,-58837.0,-64175.33,89006.67,-12654.0,-77710.83,-88241.83,17786.0,20314.5,-16579.5,53705.0,121571.67,15814.67,-779.0,,,,,,,,,,,,,,,,,-44.28,-31.02,70.0,52.62,,,,
2019-04-16,341350.0,-912820.0,42474.0,528996.0,-1184.0,-1329.0,10508.0,-7995.0,-51852.0,-74913.0,78079.0,-4180.0,-44124.0,28853.0,27095.0,48370.0,5334.0,28937.0,70669.0,-112266.0,-1184.0,-1329.0,10508.0,-7995.0,-51852.0,-62154.0,85086.67,-4180.0,-77795.0,-82975.83,27095.0,32998.0,-8091.5,28937.0,106951.0,5980.67,-7677.0,,,,,,,,,,,,,,,,,-43.53,-30.59,91.65,45.0,,,,
2019-04-18,356289.0,-910828.0,42341.0,512198.0,14939.0,1992.0,-133.0,-16798.0,-12507.0,-51732.0,83727.0,6461.0,-49502.0,36484.0,13081.0,47567.0,8192.0,-7035.0,53667.0,-128403.0,14939.0,1992.0,-133.0,-16798.0,-12507.0,-39559.0,90734.67,6461.0,-82666.0,-75344.83,13081.0,32208.0,-5233.5,-7035.0,90017.0,-10156.33,-1417.0,,,,,,,,,,,,,,,,,-33.28,-34.21,88.57,36.28,,,,
2019-04-22,354385.0,-898107.0,32403.0,511319.0,-1904.0,12721.0,-9938.0,-879.0,-3395.0,-35776.0,75320.0,19453.0,-40007.0,47884.0,1431.0,25517.0,-3987.0,-17489.0,50266.0,-119217.0,-1904.0,12721.0,-9938.0,-879.0,-3395.0,-23603.0,82327.67,19453.0,-73171.0,-63944.83,1431.0,10158.0,-17412.5,-17489.0,86616.0,-970.33,-7403.0,,,,,,,,,,,,,,,,,-26.22,-27.12,49.24,34.41,,,,
2019-04-23,381952.0,-898807.0,18982.0,497873.0,27567.0,-700.0,-13421.0,-13446.0,36080.0,14623.0,107945.0,20287.0,-44086.0,48585.0,-12380.0,3922.0,-17290.0,-43987.0,25541.0,-139240.0,27567.0,-700.0,-13421.0,-13446.0,36080.0,26796.0,114957.67,20287.0,-77250.0,-63067.83,-12380.0,-11437.0,-30815.5,-43987.0,61891.0,-21074.33,4161.0,,,,,,,,,,,,,,,,,-3.89,-29.83,11.22,21.88,,,,
2019-04-24,387492.0,-899449.0,10132.0,501825.0,5540.0,-642.0,-8850.0,3952.0,44958.0,29475.0,107506.0,12042.0,-42357.0,40763.0,-21834.0,1200.0,-13200.0,-35166.0,11682.0,-135069.0,5540.0,-642.0,-8850.0,3952.0,44958.0,41648.0,114518.67,12042.0,-75521.0,-70889.83,-21834.0,-14159.0,-26725.5,-35166.0,48032.0,-16903.33,2341.0,,,,,,,,,,,,,,,,,2.66,-28.36,6.53,14.81,,,,
2019-04-25,359395.0,-880587.0,8782.0,512410.0,-28097.0,18862.0,-1350.0,10585.0,18045.0,39008.0,67872.0,32233.0,-21533.0,69816.0,-33692.0,-10704.0,-19394.0,-16586.0,-6771.0,-118294.0,7562.0,-39387.0,17853.0,13972.0,53704.0,86840.0,110543.67,-26016.0,-112946.0,-100085.83,-14489.0,-6860.0,-13716.5,-13199.0,32966.0,3258.67,8710.0,,,,,,,,,,,,,,,,,6.88,-13.15,-14.32,5.44,,,,
2019-04-26,393629.0,-933034.0,2472.0,536933.0,34234.0,-52447.0,-6310.0,24523.0,37340.0,46210.0,94272.0,-22206.0,-64764.0,8362.0,-39869.0,-13989.0,-20095.0,24735.0,32543.0,-82539.0,17401.0,-16626.0,-6315.0,5540.0,56166.0,77209.0,120110.67,-44634.0,-120356.0,-125718.83,-20671.0,-10150.0,-14422.5,9139.0,53297.0,20030.67,14546.0,,,,,,,,,,,,,,,,,10.09,-44.1,-19.99,25.01,,,,
2019-04-30,367869.0,-941288.0,25187.0,548232.0,-25760.0,-8254.0,22715.0,11299.0,13484.0,-12095.0,76875.0,-43181.0,-91705.0,138.0,-7216.0,6075.0,4554.0,36913.0,97725.0,-81567.0,-25760.0,-8254.0,22715.0,11299.0,32310.0,6731.0,102713.67,-65609.0,-114133.0,-133942.83,11982.0,25273.0,10226.5,21317.0,82129.0,21002.67,-8522.0,,,,,,,,,,,,,,,,,-15.78,-62.84,15.26,57.18,,,,
2019-05-02,373006.0,-946219.0,14764.0,558449.0,5137.0,-4931.0,-10423.0,10217.0,-8946.0,-6496.0,96563.0,-47412.0,-85921.0,-7899.0,-4218.0,-13154.0,-7158.0,60576.0,105571.0,-81506.0,5137.0,-4931.0,-10423.0,10217.0,9880.0,12330.0,122401.67,-69840.0,-108349.0,-141979.83,14980.0,6044.0,-1485.5,44980.0,89975.0,21063.67,8065.0,,,,,,,,,,,,,,,,,-13.22,-58.09,-18.5,60.43,,,,
2019-05-03,385804.0,-957490.0,12486.0,559200.0,12798.0,-11271.0,-2278.0,751.0,-1688.0,-8397.0,70335.0,-58041.0,-98708.0,-32253.0,2354.0,-11441.0,-18787.0,57375.0,118546.0,-19295.0,12798.0,-11271.0,-2278.0,751.0,17138.0,10429.0,85555.67,-80469.0,-121136.0,-128452.83,21552.0,7757.0,-11915.5,41779.0,102950.0,54812.67,10327.0,,,,,,,,,,,,,,,,,-13.94,-66.45,-15.54,66.06,,,,
2019-05-06,365606.0,-955407.0,16270.0,573531.0,-20198.0,2083.0,3784.0,14331.0,6211.0,-39959.0,10780.0,-74820.0,-90840.0,-28268.0,7488.0,2559.0,-9005.0,61121.0,128240.0,26493.0,-20198.0,2083.0,3784.0,14331.0,-10622.0,-21133.0,26000.67,-38999.0,-113268.0,-124467.83,7483.0,21757.0,-2133.5,42138.0,112644.0,100600.67,-9530.0,,,,,,,,,,,,,,,,,-27.77,-60.38,9.04,69.9,,,,
2019-05-07,361716.0,-950665.0,20568.0,568381.0,-3890.0,4742.0,4298.0,-5150.0,-31913.0,-67813.0,9864.0,-17631.0,-78050.0,-22156.0,18096.0,13957.0,-337.0,31448.0,131906.0,12629.0,-3890.0,4742.0,4298.0,-5150.0,-31913.0,-48987.0,25084.67,-17631.0,-100478.0,-118355.83,18096.0,33155.0,6534.5,31448.0,116310.0,86736.67,471.0,,,,,,,,,,,,,,,,,-39.87,-51.05,28.88,70.75,,,,
